ID,Age,Education,Experience,Income,ZIP Code,Married,Dependents,Credit_Card,Num_Credit_Card,Monthly_CC_Usage,Credit_Score,Self_Employed,Salaried,Loan_Amount,Nationality,Personal_Loan,Securities_Account,CD_Account,Online_Banking,Last_Two_Years_Tax_Return_Filled,Living_Property,Property_Area,Loan_Status,
627,30.00 ,3,6.00 ,42000.00 ,462016,1,1,1,5,2000.00 ,Standard,Yes,No,100000.00 ,Indian,0,0,0,0,No,Owned,Semi Urban,Reject,
628,45.00 ,1,19.00 ,70000.00 ,462016,0,3,0,5,21000.00 ,Poor,No,Yes,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
629,49.00 ,2,24.00 ,51000.00 ,462016,0,1,0,5,13000.00 ,Poor,Yes,No,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
630,45.00 ,1,19.00 ,71000.00 ,462016,1,4,1,5,29000.00 ,Standard,No,Yes,200000.00 ,Indian,0,0,1,1,Yes ,Owned,Rural,Reject,
631,32.00 ,1,7.00 ,35000.00 ,462016,1,3,1,5,13000.00 ,Standard,Yes,No,100000.00 ,Indian,0,0,0,0,No,Rented,Urban,Reject,
632,45.00 ,2,18.00 ,40000.00 ,462015,0,3,0,5,10000.00 ,Standard,No,No,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
633,57.00 ,3,32.00 ,165000.00 ,462013,0,4,0,6,27000.00 ,Poor,No,Yes ,1000000.00 ,Indian,1,0,0,1,Yes ,Rented,Urban,Reject,
634,61.00 ,3,31.00 ,18000.00 ,462012,1,1,1,6,15000.00 ,Poor,Yes ,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
635,57.00 ,1,31.00 ,32000.00 ,462011,1,3,1,6,14000.00 ,Poor,Yes,Yes,100000.00 ,Indian,0,1,1,1,No,Owned,Urban,Reject,
636,60.00 ,1,35.00 ,35000.00 ,462010,0,3,0,6,2000.00 ,Poor,Yes,Yes,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
637,40.00 ,1,16.00 ,120000.00 ,462010,0,2,0,6,61000.00 ,Poor,Yes,Yes,1000000.00 ,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Reject,
638,53.00 ,3,28.00 ,31000.00 ,462008,0,4,0,6,1000.00 ,Poor,Yes,No,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
639,42.00 ,1,16.00 ,35000.00 ,462008,0,3,0,6,15000.00 ,Poor,No,Yes,100000.00 ,Indian,0,0,0,0,No,Owned,Urban,Reject,
640,62.00 ,3,36.00 ,32000.00 ,462008,1,2,1,6,2000.00 ,Poor,Yes,No,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
641,43.00 ,3,18.00 ,85000.00 ,462007,0,1,0,4,37000.00 ,Standard,No,No,50000.00 ,Indian,0,1,0,1,No,Rented,Rural,Reject,
642,35.00 ,1,10.00 ,139000.00 ,462006,0,2,0,4,78000.00 ,Standard,No,Yes ,1000000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
643,50.00 ,1,24.00 ,103000.00 ,462004,0,1,0,4,3000.00 ,Standard,Yes ,Yes,1000000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
644,45.00 ,1,21.00 ,152000.00 ,462004,0,2,0,4,14000.00 ,Standard,Yes,Yes,1000000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
645,52.00 ,2,27.00 ,33000.00 ,462003,0,2,0,4,20000.00 ,Standard,Yes,Yes,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
646,35.00 ,2,9.00 ,84000.00 ,462003,0,4,0,4,22000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
647,58.00 ,1,33.00 ,61000.00 ,462003,0,4,0,4,17000.00 ,Standard,Yes,No,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
648,62.00 ,1,38.00 ,64000.00 ,462003,1,4,1,4,22000.00 ,Standard,No,Yes,200000.00 ,Indian,0,1,1,1,Yes ,Owned,Semi Urban,Approved,
649,50.00 ,2,25.00 ,34000.00 ,462003,0,1,0,3,13000.00 ,Good,Yes,No,100000.00 ,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
650,25.00 ,3,(1.00),82000.00 ,462003,0,4,0,3,21000.00 ,Good,No,Yes,50000.00 ,Indian,0,0,0,1,No,Owned,Urban,Reject,
651,47.00 ,3,22.00 ,122000.00 ,462003,0,1,0,3,51000.00 ,Standard,Yes,No,1000000.00 ,Indian,1,1,0,0,Yes ,Rented,Semi Urban,Approved,
652,28.00 ,1,4.00 ,58000.00 ,462002,0,3,0,3,15000.00 ,Good,No,No,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Rural,Reject,
653,34.00 ,1,9.00 ,92000.00 ,462001,0,1,0,3,28000.00 ,Good,No,Yes ,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
654,49.00 ,2,23.00 ,78000.00 ,462001,1,2,1,3,24000.00 ,Good,Yes ,Yes,50000.00 ,Indian,0,0,0,0,No,Owned,Urban,Approved,
655,54.00 ,3,29.00 ,129000.00 ,462001,0,4,0,3,42000.00 ,Good,Yes,Yes,1000000.00 ,Indian,1,0,0,0,Yes ,Rented,Urban,Approved,
656,50.00 ,3,25.00 ,13000.00 ,462001,0,2,0,3,7000.00 ,Good,Yes,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
657,37.00 ,3,11.00 ,81000.00 ,462001,0,1,0,7,28000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
658,38.00 ,3,8.00 ,23000.00 ,462001,0,1,0,809,6700.00 ,Standard,Yes,No,50000.00 ,Indian,0,0,0,0,No,Owned,Semi Urban,Reject,
659,52.00 ,3,26.00 ,35000.00 ,462001,0,3,0,7,9000.00 ,Standard,No,Yes,100000.00 ,Indian,0,0,0,0,Yes ,Rented,Semi Urban,Approved,
660,63.00 ,2,39.00 ,79000.00 ,462001,1,4,1,7,17000.00 ,Standard,Yes,No,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
661,39.00 ,1,14.00 ,165000.00 ,462001,0,2,0,7,33000.00 ,Standard,No,No,1000000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
662,63.00 ,1,38.00 ,52000.00 ,462001,0,2,0,7,28000.00 ,Standard,No,Yes ,200000.00 ,Indian,0,0,0,1,No,Owned,Semi Urban,Approved,
663,65.00 ,2,41.00 ,185000.00 ,462001,0,3,0,7,20000.00 ,Standard,Yes ,Yes,1000000.00 ,Indian,1,0,0,0,Yes ,Owned,Rural,Reject,
664,46.00 ,2,20.00 ,49000.00 ,462001,0,3,0,7,22000.00 ,Standard,Yes,Yes,100000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
665,54.00 ,3,30.00 ,64000.00 ,462001,1,1,1,5,18000.00 ,Standard,Yes,Yes,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
666,54.00 ,3,24.00 ,61000.00 ,462001,0,4,0,5,20000.00 ,Standard,Yes,Yes,200000.00 ,Indian,0,1,0,1,No,Owned,Urban,Approved,
667,52.00 ,1,26.00 ,112000.00 ,456776,1,1,1,5,24000.00 ,Standard,Yes,No,1000000.00 ,Indian,0,1,1,1,Yes ,Rented,Urban,Approved,
668,63.00 ,3,39.00 ,72000.00 ,456771,0,3,0,5,20000.00 ,Good,No,Yes,200000.00 ,Indian,0,1,0,1,No,Owned,Urban,Approved,
669,66.00 ,1,41.00 ,18000.00 ,456771,0,3,0,5,5000.00 ,Good,Yes,No,50000.00 ,Indian,0,0,0,0,Yes ,Rented,Semi Urban,Reject,
670,56.00 ,2,29.00 ,41000.00 ,456771,0,4,0,5,25000.00 ,Good,No,Yes,100000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
671,23.00 ,1,(1.00),61000.00 ,456673,0,4,0,5,26000.00 ,Good,Yes,No,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
672,65.00 ,2,41.00 ,105000.00 ,456668,0,1,0,5,30000.00 ,Good,No,No,1000000.00 ,Indian,1,1,1,1,Yes ,Owned,Urban,Approved,
673,51.00 ,1,27.00 ,23000.00 ,456666,0,1,0,5,2000.00 ,Standard,No,Yes ,50000.00 ,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
674,34.00 ,3,10.00 ,22000.00 ,456665,0,1,0,5,5000.00 ,Standard,Yes ,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Rural,Reject,
675,49.00 ,1,23.00 ,59000.00 ,456665,0,3,0,5,21000.00 ,Standard,Yes,Yes,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
676,29.00 ,2,2.00 ,33000.00 ,456664,0,1,0,5,20000.00 ,Good,Yes,Yes,100000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
677,47.00 ,3,23.00 ,11000.00 ,456663,1,1,1,5,9000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,0,No,Rented,Urban,Reject,
678,46.00 ,1,21.00 ,204000.00 ,456661,0,2,0,5,28000.00 ,Standard,Yes,No,1000000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
679,52.00 ,3,27.00 ,61000.00 ,456552,0,4,0,5,18000.00 ,Standard,No,Yes,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
680,55.00 ,2,31.00 ,103000.00 ,456550,0,3,0,5,18000.00 ,Standard,Yes,No,1000000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
681,61.00 ,1,36.00 ,51000.00 ,456450,1,3,1,5,15000.00 ,Standard,No,No,200000.00 ,Indian,0,0,0,0,No,Owned,Semi Urban,Reject,
682,34.00 ,3,9.00 ,164000.00 ,456443,0,1,0,5,60000.00 ,Standard,No,Yes ,1000000.00 ,Indian,1,0,0,1,Yes ,Owned,Semi Urban,Approved,
683,58.00 ,2,34.00 ,12000.00 ,456443,1,1,1,5,1000.00 ,Standard,Yes ,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
684,40.00 ,2,16.00 ,82000.00 ,456441,0,1,0,5,36000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
685,43.00 ,1,17.00 ,164000.00 ,456440,0,1,0,5,24000.00 ,Standard,Yes,Yes,1000000.00 ,Indian,0,0,0,1,No,Rented,Rural,Reject,
686,35.00 ,2,8.00 ,48000.00 ,456337,0,2,0,5,16700.00 ,Standard,Yes,Yes,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
687,24.00 ,2,(1.00),38000.00 ,456335,0,4,0,5,6000.00 ,Good,Yes,No,100000.00 ,Indian,0,0,0,1,Yes ,Rented,Urban,Reject,
688,48.00 ,2,22.00 ,65000.00 ,456335,0,2,0,5,15000.00 ,Good,No,Yes,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
689,44.00 ,1,20.00 ,71000.00 ,456331,0,4,0,8,19000.00 ,Standard,Yes,No,200000.00 ,Indian,0,0,0,1,No,Owned,Urban,Reject,
690,54.00 ,1,30.00 ,18000.00 ,456224,0,1,0,8,3000.00 ,Poor,No,Yes,50000.00 ,Indian,0,1,1,1,Yes ,Owned,Urban,Reject,
691,59.00 ,3,34.00 ,52000.00 ,456224,0,2,0,8,16000.00 ,Poor,Yes,No,200000.00 ,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Reject,
692,45.00 ,2,18.00 ,48000.00 ,456224,1,3,1,8,25000.00 ,Poor,No,No,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
693,26.00 ,3,2.00 ,30000.00 ,456222,0,1,0,8,10000.00 ,Poor,No,Yes ,100000.00 ,Indian,0,0,0,0,No,Owned,Semi Urban,Reject,
694,40.00 ,3,15.00 ,40000.00 ,456221,0,2,0,8,22000.00 ,Standard,Yes ,Yes,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
695,32.00 ,1,7.00 ,112000.00 ,456010,0,1,0,8,38000.00 ,Poor,Yes,Yes,1000000.00 ,Indian,0,0,0,1,No,Rented,Semi Urban,Reject,
696,29.00 ,1,4.00 ,115000.00 ,456010,0,1,0,8,19000.00 ,Poor,Yes,Yes,1000000.00 ,Indian,0,0,0,0,Yes ,Owned,Rural,Reject,
697,51.00 ,3,27.00 ,63000.00 ,456010,0,2,0,7,10000.00 ,Standard,Yes,Yes,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
698,42.00 ,3,17.00 ,85000.00 ,456010,0,1,0,7,37000.00 ,Standard,Yes,No,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
699,64.00 ,3,38.00 ,59000.00 ,456010,0,1,0,7,25000.00 ,Standard,No,Yes,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
700,44.00 ,3,20.00 ,68000.00 ,456010,0,1,0,7,8000.00 ,Standard,Yes,No,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
701,37.00 ,1,11.00 ,84000.00 ,456010,1,2,1,7,18000.00 ,Standard,No,No,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
702,44.00 ,3,19.00 ,62000.00 ,456010,1,3,1,7,8000.00 ,Standard,No,Yes ,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
703,35.00 ,1,9.00 ,109000.00 ,456009,0,3,0,932,40000.00 ,Standard,Yes ,Yes,1000000.00 ,Indian,1,0,0,0,Yes ,Rented,Semi Urban,Approved,
704,41.00 ,1,17.00 ,141000.00 ,456008,0,2,0,7,76000.00 ,Standard,Yes,Yes,1000000.00 ,Indian,0,0,0,0,No,Owned,Semi Urban,Approved,
705,56.00 ,1,32.00 ,129000.00 ,456006,0,1,0,3,74000.00 ,Standard,Yes,Yes,1000000.00 ,Indian,0,0,0,0,Yes ,Rented,Urban,Approved,
706,62.00 ,2,36.00 ,30000.00 ,456006,0,3,0,3,7000.00 ,Standard,Yes,Yes,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
707,58.00 ,1,34.00 ,148000.00 ,456006,0,1,0,3,47000.00 ,Standard,Yes,No,1000000.00 ,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
708,47.00 ,2,20.00 ,25000.00 ,456006,1,3,1,3,6700.00 ,Standard,No,Yes,100000.00 ,Indian,0,0,0,1,No,Owned,Urban,Approved,
709,35.00 ,1,10.00 ,21000.00 ,456006,0,3,0,3,13000.00 ,Standard,Yes,No,50000.00 ,Indian,0,0,0,0,Yes ,Rented,Urban,Approved,
710,29.00 ,1,4.00 ,72000.00 ,456006,0,4,0,3,22000.00 ,Standard,No,Yes,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
711,43.00 ,3,17.00 ,59000.00 ,456006,1,3,1,3,9000.00 ,Standard,Yes,No,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
712,62.00 ,2,37.00 ,83000.00 ,456006,0,3,0,3,18000.00 ,Standard,No,No,50000.00 ,Indian,0,1,0,0,No,Owned,Urban,Reject,
713,41.00 ,2,16.00 ,10000.00 ,456006,0,2,0,5,3000.00 ,Poor,No,Yes ,50000.00 ,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Reject,
714,34.00 ,2,9.00 ,84000.00 ,456006,0,3,0,5,6000.00 ,Poor,Yes ,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
715,50.00 ,2,23.00 ,98000.00 ,456006,0,3,0,5,20000.00 ,Poor,Yes,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
716,47.00 ,1,23.00 ,32000.00 ,456003,1,1,1,5,10000.00 ,Poor,Yes,Yes,100000.00 ,Indian,0,1,1,1,No,Owned,Urban,Reject,
717,29.00 ,2,5.00 ,31000.00 ,456001,1,4,1,5,4000.00 ,Standard,Yes,Yes,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
718,59.00 ,1,34.00 ,94000.00 ,456001,1,3,1,5,5000.00 ,Poor,Yes,No,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Rural,Reject,
719,56.00 ,3,31.00 ,21000.00 ,456001,1,2,1,5,2000.00 ,Poor,No,Yes,50000.00 ,Indian,0,0,1,1,Yes ,Owned,Urban,Reject,
720,61.00 ,1,35.00 ,110000.00 ,456001,0,3,0,5,44000.00 ,Poor,Yes,No,1000000.00 ,Indian,0,1,0,1,No,Owned,Urban,Reject,
721,58.00 ,3,32.00 ,38000.00 ,456001,0,1,0,1247,22000.00 ,Standard,No,No,100000.00 ,Indian,0,0,0,0,Yes ,Rented,Urban,Approved,
722,49.00 ,3,24.00 ,39000.00 ,456001,0,1,0,3,14000.00 ,Standard,No,Yes ,100000.00 ,Indian,0,0,0,1,No,Owned,Urban,Approved,
723,45.00 ,2,21.00 ,132000.00 ,455115,1,3,1,3,12000.00 ,Standard,Yes ,Yes,1000000.00 ,Indian,1,0,1,1,Yes ,Rented,Urban,Approved,
724,50.00 ,1,24.00 ,61000.00 ,453652,0,4,0,3,26000.00 ,Good,Yes,Yes,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
725,64.00 ,1,38.00 ,92000.00 ,453643,0,1,0,3,20000.00 ,Good,Yes,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
726,39.00 ,1,15.00 ,119000.00 ,453576,0,2,0,3,61000.00 ,Good,Yes,Yes,1000000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
727,58.00 ,1,33.00 ,53000.00 ,453562,0,4,0,3,21000.00 ,Standard,Yes,No,200000.00 ,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
728,62.00 ,2,37.00 ,18000.00 ,453463,0,3,0,3,13000.00 ,Standard,No,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
729,45.00 ,2,20.00 ,114000.00 ,453446,0,2,0,1,44000.00 ,Good,Yes,No,1000000.00 ,Indian,1,0,0,0,Yes ,Owned,Rural,Reject,
730,58.00 ,3,28.00 ,90000.00 ,453441,1,1,1,1,30000.00 ,Good,No,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
731,43.00 ,1,18.00 ,140000.00 ,453441,0,1,0,1,70000.00 ,Good,Yes,No,1000000.00 ,Indian,0,0,0,1,No,Rented,Urban,Reject,
732,28.00 ,1,3.00 ,90000.00 ,453441,1,2,1,1,33000.00 ,Good,No,No,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
733,26.00 ,1,1.00 ,85000.00 ,453441,0,1,0,1,19000.00 ,Good,No,Yes ,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
734,49.00 ,1,24.00 ,80000.00 ,453441,0,1,0,1,12000.00 ,Good,Yes ,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
735,66.00 ,1,42.00 ,53000.00 ,453441,1,2,1,1,11000.00 ,Good,Yes,Yes,200000.00 ,Indian,0,0,0,1,No,Owned,Semi Urban,Approved,
736,33.00 ,2,7.00 ,49000.00 ,453331,0,4,0,1,22000.00 ,Good,Yes,Yes,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
737,61.00 ,3,35.00 ,152000.00 ,453235,0,3,0,3,33000.00 ,Standard,Yes,Yes,1000000.00 ,Indian,1,0,0,1,Yes ,Owned,Semi Urban,Approved,
738,64.00 ,2,37.00 ,138000.00 ,453220,0,2,0,3,28000.00 ,Standard,Yes,No,1000000.00 ,Indian,1,0,0,1,Yes ,Owned,Urban,Approved,
739,36.00 ,2,10.00 ,80000.00 ,452056,0,4,0,3,22000.00 ,Standard,No,Yes,50000.00 ,Indian,0,0,0,1,No,Rented,Semi Urban,Approved,
740,49.00 ,2,23.00 ,82000.00 ,452020,0,2,0,3,24000.00 ,Standard,Yes,No,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Rural,Reject,
741,52.00 ,1,27.00 ,195000.00 ,452020,0,1,0,3,81000.00 ,Standard,No,No,1000000.00 ,Indian,0,0,0,0,Yes ,Rented,Urban,Approved,
742,61.00 ,3,37.00 ,22000.00 ,452012,0,1,0,3,12000.00 ,Standard,No,Yes ,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
743,32.00 ,1,6.00 ,81000.00 ,452009,0,1,0,3,25000.00 ,Poor,Yes ,Yes,50000.00 ,Indian,0,0,0,1,No,Owned,Urban,Reject,
744,61.00 ,1,37.00 ,40000.00 ,452008,1,4,1,3,22000.00 ,Poor,Yes,Yes,100000.00 ,Indian,0,1,1,1,Yes ,Owned,Urban,Reject,
745,45.00 ,1,20.00 ,154000.00 ,452008,0,2,0,5,28000.00 ,Standard,Yes,Yes,1000000.00 ,Indian,0,1,0,1,Yes ,Rented,Urban,Approved,
746,30.00 ,2,4.00 ,49000.00 ,452006,1,3,1,5,11000.00 ,Standard,Yes,Yes,100000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
747,62.00 ,2,37.00 ,85000.00 ,452006,0,4,0,5,34000.00 ,Standard,Yes,No,50000.00 ,Indian,0,0,0,1,No,Owned,Semi Urban,Reject,
748,57.00 ,2,32.00 ,21000.00 ,452006,0,3,0,5,1000.00 ,Standard,No,Yes,50000.00 ,Indian,0,1,1,1,Yes ,Owned,Semi Urban,Approved,
749,41.00 ,1,17.00 ,14000.00 ,452005,0,1,0,5,10000.00 ,Standard,Yes,No,50000.00 ,Indian,0,0,0,0,No,Rented,Urban,Reject,
750,58.00 ,2,34.00 ,60000.00 ,452005,1,4,1,5,16000.00 ,Standard,No,Yes,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
751,29.00 ,1,5.00 ,138000.00 ,452004,0,2,0,5,43300.00 ,Standard,Yes,No,1000000.00 ,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
752,53.00 ,3,28.00 ,98000.00 ,452002,0,1,0,5,13000.00 ,Standard,No,No,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
753,64.00 ,2,39.00 ,22000.00 ,452002,0,4,0,10,6000.00 ,Poor,No,Yes ,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
754,49.00 ,2,23.00 ,49000.00 ,452002,1,1,1,10,12000.00 ,Poor,Yes ,Yes,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
755,38.00 ,1,14.00 ,102000.00 ,452002,1,2,1,10,19000.00 ,Poor,Yes,Yes,1000000.00 ,Indian,0,0,1,1,Yes ,Owned,Urban,Reject,
756,56.00 ,2,30.00 ,45000.00 ,452002,1,4,1,10,7000.00 ,Standard,Yes,Yes,100000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
757,56.00 ,3,31.00 ,82000.00 ,452002,0,4,0,10,13000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
758,52.00 ,2,28.00 ,81000.00 ,452002,0,3,0,10,18000.00 ,Standard,Yes,No,50000.00 ,Indian,0,1,0,0,No,Owned,Semi Urban,Reject,
759,64.00 ,2,39.00 ,35000.00 ,452002,0,1,0,688,15000.00 ,Standard,No,Yes,100000.00 ,Indian,0,1,0,0,Yes ,Rented,Semi Urban,Approved,
760,53.00 ,2,28.00 ,59000.00 ,452002,0,2,0,10,19000.00 ,Poor,Yes,No,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
761,29.00 ,2,3.00 ,52000.00 ,452002,0,3,0,9,11000.00 ,Standard,No,No,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
762,48.00 ,1,24.00 ,84000.00 ,452002,0,3,0,9,7000.00 ,Standard,No,Yes ,50000.00 ,Indian,0,0,0,1,No,Owned,Rural,Reject,
763,32.00 ,2,6.00 ,85000.00 ,452002,0,1,0,9,27000.00 ,Standard,Yes ,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
764,54.00 ,1,28.00 ,65000.00 ,452002,1,1,1,9,2000.00 ,Standard,Yes,Yes,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
765,37.00 ,2,13.00 ,89000.00 ,452002,1,2,1,9,17000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
766,47.00 ,1,21.00 ,109000.00 ,452002,0,4,0,9,18000.00 ,Standard,Yes,Yes,1000000.00 ,Indian,1,0,0,0,No,Owned,Urban,Approved,
767,37.00 ,1,12.00 ,81000.00 ,452001,0,1,0,9,28000.00 ,Standard,Yes,No,50000.00 ,Indian,0,0,0,0,Yes ,Rented,Urban,Approved,
768,64.00 ,3,39.00 ,38000.00 ,452001,0,1,0,9,11000.00 ,Standard,No,Yes,100000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
769,43.00 ,1,19.00 ,72000.00 ,452001,0,2,0,6,17000.00 ,Good,Yes,No,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
770,33.00 ,2,6.00 ,78000.00 ,452001,0,4,0,6,20000.00 ,Good,No,Yes,50000.00 ,Indian,0,1,0,1,No,Owned,Semi Urban,Approved,
771,26.00 ,2,2.00 ,172000.00 ,452001,0,2,0,6,69000.00 ,Good,Yes,No,1000000.00 ,Indian,1,0,0,1,Yes ,Owned,Urban,Approved,
772,42.00 ,1,18.00 ,71000.00 ,452001,0,3,0,6,23300.00 ,Good,No,No,200000.00 ,Indian,0,1,0,1,Yes ,Owned,Semi Urban,Approved,
773,54.00 ,3,28.00 ,165000.00 ,452001,1,1,1,6,41000.00 ,Good,No,Yes ,1000000.00 ,Indian,1,0,1,1,Yes ,Owned,Rural,Reject,
774,41.00 ,1,16.00 ,120000.00 ,452001,1,2,1,6,39000.00 ,Good,Yes ,Yes,1000000.00 ,Indian,0,0,0,1,No,Owned,Urban,Approved,
775,55.00 ,1,29.00 ,39000.00 ,452001,1,1,1,6,2000.00 ,Standard,Yes,Yes,100000.00 ,Indian,0,0,0,0,Yes ,Rented,Urban,Approved,
776,65.00 ,2,39.00 ,23000.00 ,452001,1,3,1,6,7000.00 ,Good,Yes,Yes,50000.00 ,Indian,0,0,0,0,No,Owned,Urban,Approved,
777,50.00 ,3,26.00 ,135000.00 ,452001,0,2,0,4,46000.00 ,Standard,Yes,Yes,1000000.00 ,Indian,1,0,0,1,Yes ,Rented,Urban,Approved,
778,55.00 ,1,31.00 ,12000.00 ,452001,1,2,1,848,2000.00 ,Standard,Yes,No,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
779,62.00 ,2,36.00 ,92000.00 ,452001,0,2,0,4,7000.00 ,Standard,No,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
780,53.00 ,3,28.00 ,192000.00 ,452001,0,2,0,4,64000.00 ,Standard,Yes,No,1000000.00 ,Indian,1,0,0,0,Yes ,Owned,Semi Urban,Approved,
781,32.00 ,1,7.00 ,42000.00 ,452001,1,4,1,4,8000.00 ,Standard,No,No,100000.00 ,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
